,release_year,type,new_code
6204,2017,Movie,USA
6205,2005,Movie,USA
6206,2009,Movie,USA
6207,2012,Movie,USA
6208,2014,Movie,USA
6209,2018,TV Show,AUS
6210,2018,TV Show,USA
6211,2018,TV Show,USA
6212,2018,Movie,IND
6213,2018,Movie,IRN
6214,2013,Movie,BRA
6215,2018,Movie,GBR
6216,2018,Movie,FRA
6217,2018,Movie,USA
6218,2018,Movie,USA
6219,2018,Movie,USA
6220,2016,Movie,SWE
6221,2016,Movie,USA
6222,2015,Movie,USA
6223,2016,Movie,GBR
6224,2016,Movie,USA
6225,2017,Movie,USA
6226,2009,Movie,IND
6227,2018,Movie,EGY
6228,2016,Movie,BGR
6229,2016,Movie,USA
6230,2010,Movie,USA
6231,2010,Movie,GBR
6232,2010,Movie,AUS
6233,2003,Movie,IND
6234,2004,Movie,IND
6235,2012,Movie,IND
6236,1994,Movie,GBR
6237,2013,Movie,USA
6238,2013,Movie,CAN
6239,1997,Movie,USA
6240,2015,Movie,USA
6241,2015,Movie,AUS
6242,2017,TV Show,PAK
6243,2015,Movie,GBR
6244,2015,Movie,PRK
6245,2018,Movie,IND
6246,2015,Movie,GBR
6247,2002,Movie,USA
6248,2018,TV Show,IND
6249,1976,Movie,USA
6250,1979,Movie,USA
6251,1982,Movie,USA
6252,1985,Movie,USA
6253,1990,Movie,USA
6254,2005,Movie,USA
6255,2005,Movie,DEU
6256,2005,Movie,AUS
6257,2018,Movie,USA
6258,2019,TV Show,THA
6259,2003,Movie,USA
6260,2000,Movie,USA
6261,2017,TV Show,AUS
6262,1995,Movie,USA
6263,2016,Movie,IND
6264,2018,Movie,GBR
6265,1997,Movie,GBR
6266,1997,Movie,USA
6267,2018,TV Show,MEX
6268,2018,Movie,USA
6269,1992,Movie,HKG
6270,2012,Movie,USA
6271,1989,Movie,HKG
6272,2018,Movie,USA
6273,1997,Movie,HKG
6274,1997,Movie,CHN
6275,2017,Movie,IND
6276,2005,Movie,CHN
6277,2005,Movie,HKG
6278,2017,Movie,ARG
6279,2017,Movie,FRA
6280,2017,Movie,USA
6281,2010,Movie,MEX
6282,2010,Movie,USA
6283,2017,Movie,USA
6284,2017,Movie,IND
6285,1983,Movie,HKG
6286,2012,TV Show,COL
6287,2010,Movie,HKG
6288,2013,Movie,IND
6289,2017,Movie,ARG
6290,2017,Movie,IND
6291,2017,Movie,IND
6292,2017,Movie,IND
6293,2018,Movie,USA
6294,2018,Movie,USA
6295,2018,Movie,USA
6296,2018,Movie,USA
6297,2017,Movie,USA
6298,2015,Movie,IND
6299,2008,Movie,USA
6300,2017,Movie,PAK
6301,2018,Movie,IND
6302,2018,TV Show,JPN
6303,2018,TV Show,JPN
6304,2015,Movie,USA
6305,2009,Movie,USA
6306,2001,Movie,GBR
6307,2017,Movie,IND
6308,2015,Movie,USA
6309,2016,Movie,USA
6310,2017,Movie,IND
6311,2016,Movie,USA
6312,2016,TV Show,AUS
6313,2016,Movie,CAN
6314,2011,TV Show,USA
6315,2016,TV Show,TWN
6316,2012,Movie,DEU
6317,2012,Movie,USA
6318,2012,Movie,HKG
6319,2012,Movie,SGP
6320,2016,Movie,USA
6321,2014,TV Show,PRK
6322,2014,TV Show,GBR
6323,2015,TV Show,RUS
6324,2015,TV Show,GBR
6325,2016,TV Show,GBR
6326,2016,Movie,IRL
6327,2016,TV Show,USA
6328,2016,TV Show,USA
6329,2016,Movie,USA
6330,2016,TV Show,TWN
6331,2014,TV Show,RUS
6332,2016,TV Show,USA
6333,2017,Movie,USA
6334,2016,TV Show,GBR
6335,2016,Movie,USA
6336,2016,Movie,AUS
6337,2017,TV Show,USA
6338,2016,Movie,CHL
6339,2016,Movie,FRA
6340,2016,Movie,USA
6341,2011,TV Show,USA
6342,2016,Movie,GBR
6343,2016,Movie,GBR
6344,2015,Movie,FRA
6345,2014,TV Show,TUR
6346,2009,TV Show,GBR
6347,2016,Movie,USA
6348,2009,TV Show,TWN
6349,2016,TV Show,GBR
6350,1994,Movie,GBR
6351,2005,TV Show,GBR
6352,2008,TV Show,GBR
6353,2016,Movie,GBR
6354,2015,Movie,AUS
6355,2016,Movie,USA
6356,2008,Movie,USA
6357,2016,TV Show,COL
6358,2015,TV Show,TWN
6359,2015,TV Show,TWN
6360,2011,TV Show,TWN
6361,2009,TV Show,TWN
6362,2008,Movie,GBR
6363,2005,TV Show,TWN
6364,2013,TV Show,TWN
6365,2008,TV Show,TWN
6366,2013,Movie,USA
6367,2018,Movie,USA
6368,2017,TV Show,PHL
6369,2016,Movie,USA
6370,2015,Movie,DEU
6371,2018,Movie,IND
6372,2018,Movie,PRK
6373,2017,Movie,ESP
6374,2017,Movie,IND
6375,2016,Movie,USA
6376,2015,TV Show,GBR
6377,2019,Movie,IND
6378,2017,TV Show,USA
6379,2017,Movie,ZAF
6380,2017,Movie,CHN
6381,2017,Movie,USA
6382,2016,Movie,USA
6383,2016,Movie,NLD
6384,2016,Movie,BEL
6385,2016,Movie,ESP
6386,2016,Movie,ARG
6387,2017,Movie,USA
6388,2018,Movie,ESP
6389,2015,Movie,USA
6390,2015,Movie,MAR
6391,2018,Movie,USA
6392,2018,Movie,USA
6393,2017,Movie,ESP
6394,2017,Movie,COL
6395,2018,Movie,USA
6396,2018,Movie,USA
6397,2017,Movie,MEX
6398,2017,Movie,USA
6399,2016,Movie,MEX
6400,2016,Movie,ESP
6401,2018,Movie,ARG
6402,2018,TV Show,GBR
6403,2018,TV Show,ZAF
6404,2018,TV Show,AUS
6405,2018,TV Show,USA
6406,2016,Movie,USA
6407,2019,Movie,USA
6408,2019,Movie,USA
6409,2018,TV Show,USA
6410,2018,Movie,IND
6411,2019,TV Show,USA
6412,2019,TV Show,GBR
6413,2019,Movie,IND
6414,2018,Movie,CAN
6415,2018,Movie,USA
6416,2019,TV Show,SWE
6417,2017,TV Show,MYS
6418,2019,Movie,GBR
6419,2019,TV Show,MEX
6420,2019,Movie,USA
6421,2017,Movie,USA
6422,2018,Movie,BGR
6423,2015,TV Show,USA
6424,2019,TV Show,PRK
6425,2015,Movie,TUR
6426,2011,Movie,TUR
6427,2016,Movie,TUR
6428,2016,Movie,IND
6429,2016,Movie,TUR
6430,2016,Movie,TUR
6431,2014,Movie,TUR
6432,2017,Movie,ITA
6433,2017,Movie,TUR
6434,2016,Movie,TUR
6435,2017,Movie,DEU
6436,2017,Movie,GBR
6437,2005,Movie,TUR
6438,2014,Movie,TUR
6439,2017,Movie,USA
6440,2019,Movie,HKG
6441,2014,TV Show,TWN
6442,2019,Movie,USA
6443,2018,TV Show,HKG
6444,2018,TV Show,JPN
6445,2013,TV Show,TWN
6446,2009,TV Show,TWN
6447,2012,TV Show,TWN
6448,2017,Movie,CAN
6449,2004,TV Show,TWN
6450,2005,Movie,TUR
6451,2017,TV Show,SAU
6452,2017,TV Show,SYR
6453,2017,TV Show,EGY
6454,2017,TV Show,LBN
6455,2017,TV Show,KWT
6456,2017,Movie,IND
6457,2017,Movie,FRA
6458,2010,Movie,HKG
6459,2010,Movie,CHN
6460,2010,Movie,SGP
6461,2019,Movie,USA
6462,2018,Movie,IDN
6463,2018,TV Show,LBN
6464,2018,Movie,FRA
6465,2018,Movie,USA
6466,2017,Movie,IND
6467,2018,Movie,PRK
6468,2016,Movie,IND
6469,2018,Movie,IND
6470,2016,Movie,CAN
6471,2016,Movie,GBR
6472,2016,Movie,USA
6473,2016,Movie,USA
6474,2015,Movie,PRK
6475,2014,Movie,USA
6476,2017,Movie,USA
6477,2017,Movie,AUS
6478,2017,Movie,CHN
6479,2015,TV Show,PRK
6480,2010,TV Show,PRK
6481,2017,Movie,USA
6482,2017,Movie,CAN
6483,2017,Movie,USA
6484,2015,TV Show,USA
6485,2013,TV Show,GBR
6486,2016,Movie,GBR
6487,2016,Movie,USA
6488,2018,TV Show,USA
6489,2018,Movie,USA
6490,2016,TV Show,USA
6491,2017,Movie,ESP
6492,2016,TV Show,USA
6493,2018,TV Show,JPN
6494,2018,TV Show,AUS
6495,2018,TV Show,NZL
6496,2018,Movie,USA
6497,2018,Movie,USA
6498,2016,TV Show,USA
6499,2016,TV Show,USA
6500,2011,Movie,EGY
6501,2012,Movie,EGY
6502,2019,TV Show,USA
6503,2012,Movie,GBR
6504,2012,Movie,NOR
6505,2012,Movie,DNK
6506,2012,Movie,DEU
6507,2012,Movie,SWE
6508,2019,Movie,COL
6509,2019,Movie,TUR
6510,2018,Movie,IND
6511,2019,Movie,USA
6512,2011,Movie,USA
6513,2019,TV Show,USA
6514,2012,Movie,AUS
6515,2018,Movie,DEU
6516,2017,Movie,USA
6517,2015,Movie,AUS
6518,2012,Movie,USA
6519,2018,Movie,PHL
6520,2018,Movie,USA
6521,2018,Movie,GBR
6522,2011,Movie,EGY
6523,2012,Movie,EGY
6524,2018,Movie,USA
6525,2011,Movie,EGY
6526,2015,TV Show,USA
6527,2009,Movie,USA
6528,2017,Movie,USA
6529,2018,Movie,BRA
6530,2018,Movie,PRK
6531,2016,Movie,IND
6532,2016,Movie,ZAF
6533,2016,Movie,USA
6534,2016,Movie,DEU
6535,2016,Movie,SWE
6536,2017,Movie,USA
6537,2014,Movie,DNK
6538,2014,Movie,ZWE
6539,2013,Movie,IND
6540,2017,Movie,USA
6541,2017,Movie,GBR
6542,2018,Movie,USA
6543,2017,Movie,USA
6544,2017,Movie,AUS
6545,2017,Movie,ZAF
6546,2017,Movie,GBR
6547,2019,TV Show,USA
6548,2019,Movie,USA
6549,2016,TV Show,CAN
6550,2013,Movie,USA
6551,2013,Movie,GBR
6552,2014,Movie,USA
6553,2014,Movie,GBR
6554,2014,Movie,USA
6555,2014,Movie,GBR
6556,2015,Movie,CHN
6557,2015,Movie,DEU
6558,2015,Movie,IND
6559,2015,Movie,USA
6560,2016,Movie,USA
6561,2009,TV Show,GBR
6562,2009,TV Show,USA
6563,2009,TV Show,GRC
6564,2009,TV Show,ITA
6565,2009,TV Show,DEU
6566,2009,TV Show,USA
6567,2009,TV Show,USA
6568,2009,TV Show,GBR
6569,2006,TV Show,GBR
6570,2018,Movie,USA
6571,2017,TV Show,USA
6572,2017,TV Show,USA
6573,2017,Movie,USA
6574,2017,Movie,USA
6575,2018,Movie,DNK
6576,2019,Movie,USA
6577,2018,Movie,CAN
6578,2017,TV Show,USA
6579,2016,TV Show,USA
6580,2016,TV Show,USA
6581,2018,Movie,USA
6582,2018,Movie,CAN
6583,2018,Movie,USA
6584,2018,Movie,USA
6585,2012,Movie,USA
6586,2016,Movie,USA
6587,2019,Movie,IND
6588,2015,Movie,MYS
6589,2019,Movie,USA
6590,2017,TV Show,MEX
6591,2014,Movie,USA
6592,2015,Movie,GBR
6593,2015,Movie,USA
6594,2012,Movie,EGY
6595,2018,Movie,USA
6596,2019,Movie,USA
6597,2016,Movie,GBR
6598,2016,Movie,FRA
6599,2016,Movie,BEL
6600,2005,TV Show,TWN
6601,2019,TV Show,AUS
6602,2019,Movie,IND
6603,2017,TV Show,TWN
6604,2019,TV Show,JPN
6605,2019,TV Show,USA
6606,2014,Movie,EGY
6607,2019,Movie,USA
6608,2018,Movie,USA
6609,2019,Movie,ITA
6610,2019,Movie,FRA
6611,2017,Movie,BRA
6612,2017,TV Show,DEU
6613,2017,Movie,HKG
6614,2017,Movie,CHN
6615,2017,Movie,USA
6616,2017,Movie,USA
6617,2016,Movie,EGY
6618,2016,Movie,EGY
6619,2013,Movie,EGY
6620,2014,Movie,USA
6621,2015,Movie,EGY
6622,2014,Movie,EGY
6623,2016,Movie,DEU
6624,1993,TV Show,USA
6625,1993,TV Show,CAN
6626,2017,Movie,USA
6627,2017,Movie,USA
6628,2014,Movie,GBR
6629,2015,Movie,TUR
6630,2018,Movie,NLD
6631,2019,Movie,MEX
6632,2019,Movie,USA
6633,2018,TV Show,FRA
6634,2018,TV Show,USA
6635,2015,TV Show,USA
6636,2015,Movie,USA
6637,2013,Movie,USA
6638,2013,Movie,GBR
6639,2007,Movie,USA
6640,2018,Movie,USA
6641,2019,Movie,USA
6642,2019,Movie,USA
6643,2009,Movie,USA
6644,2016,Movie,PRT
6645,2016,Movie,FRA
6646,2016,Movie,POL
6647,2016,Movie,USA
6648,2014,Movie,USA
6649,2014,TV Show,USA
6650,2001,Movie,IND
6651,2005,Movie,IND
6652,2018,Movie,USA
6653,2003,Movie,IND
6654,2003,Movie,FRA
6655,2003,Movie,IND
6656,2003,Movie,IND
6657,2018,Movie,IND
6658,2005,Movie,IND
6659,2016,Movie,IND
6660,2018,Movie,CAN
6661,2017,Movie,GBR
6662,2017,Movie,CHN
6663,2017,Movie,CAN
6664,2017,Movie,IDN
6665,2017,Movie,SGP
6666,2017,Movie,USA
6667,1983,Movie,USA
6668,2010,Movie,USA
6669,2010,Movie,CAN
6670,2015,Movie,ITA
6671,2015,Movie,GBR
6672,2015,TV Show,IND
6673,2015,TV Show,IND
6674,2014,Movie,DEU
6675,2014,Movie,DEU
6676,2016,Movie,DEU
6677,2014,TV Show,IND
6678,2015,TV Show,IND
6679,2017,TV Show,GBR
6680,2017,TV Show,SGP
6681,2010,TV Show,COL
6682,2017,Movie,ITA
6683,2016,Movie,NGA
6684,2015,Movie,USA
6685,2016,Movie,BEL
6686,2016,Movie,FRA
6687,2015,Movie,USA
6688,2013,Movie,USA
6689,2018,Movie,USA
6690,2018,Movie,USA
6691,2009,Movie,GBR
6692,2009,Movie,CAN
6693,2016,Movie,FRA
6694,2016,Movie,BEL
6695,2016,Movie,ESP
6696,2017,Movie,USA
6697,2016,Movie,ESP
6698,2016,Movie,MEX
6699,2014,Movie,USA
6700,2016,Movie,FRA
6701,2016,Movie,BEL
6702,2019,Movie,FRA
6703,2019,Movie,NLD
6704,2019,Movie,SGP
6705,2019,Movie,ESP
6706,2016,TV Show,USA
6707,2018,Movie,USA
6708,2018,Movie,FRA
6709,2018,TV Show,USA
6710,2016,TV Show,USA
6711,2016,Movie,IND
6712,2017,Movie,USA
6713,2018,Movie,IDN
6714,2018,Movie,SGP
6715,2014,Movie,TUR
6716,2013,Movie,TUR
6717,2019,Movie,ITA
6718,2013,Movie,IND
6719,2019,TV Show,USA
6720,2019,TV Show,USA
6721,2019,Movie,USA
6722,2017,Movie,COL
6723,2016,Movie,MEX
6724,2013,Movie,BRA
6725,2019,TV Show,CAN
6726,2019,TV Show,USA
6727,2019,TV Show,PRK
6728,2016,Movie,USA
6729,2018,Movie,CAN
6730,2019,Movie,BRA
6731,2019,Movie,DEU
6732,2019,TV Show,USA
6733,2018,Movie,GBR
6734,2017,Movie,USA
6735,2016,TV Show,PRK
6736,2019,Movie,IND
6737,2015,Movie,CAN
6738,2018,Movie,USA
6739,2011,Movie,USA
6740,2007,Movie,USA
6741,2007,Movie,DEU
6742,2008,Movie,USA
6743,2016,Movie,USA
6744,2016,Movie,CHN
6745,2018,Movie,USA
6746,2018,Movie,IRL
6747,2018,Movie,USA
6748,2018,Movie,FRA
6749,2017,TV Show,USA
6750,2018,TV Show,USA
6751,2016,Movie,CHN
6752,2018,TV Show,IND
6753,2007,Movie,USA
6754,2018,TV Show,LBN
6755,2006,Movie,GBR
6756,2006,Movie,USA
6757,2018,Movie,PAK
6758,2018,Movie,ARE
6759,2016,TV Show,GBR
6760,2009,Movie,USA
6761,2009,Movie,DEU
6762,2009,Movie,GBR
6763,2001,Movie,USA
6764,2003,Movie,USA
6765,2013,TV Show,PRK
6766,2017,Movie,USA
6767,2017,Movie,CHN
6768,2018,TV Show,IND
6769,2013,TV Show,JPN
6770,2016,Movie,IND
6771,2017,Movie,USA
6772,2015,Movie,USA
6773,2018,Movie,GBR
6774,2019,TV Show,USA
6775,2019,TV Show,JPN
6776,2007,Movie,USA
6777,2007,Movie,CAN
6778,2016,Movie,IND
6779,1993,Movie,USA
6780,2017,Movie,ARG
6781,2017,Movie,BRA
6782,2017,Movie,FRA
6783,2017,Movie,POL
6784,2017,Movie,DEU
6785,2017,Movie,DNK
6786,1986,Movie,USA
6787,1991,Movie,USA
6788,1999,Movie,USA
6789,2000,Movie,USA
6790,1995,Movie,USA
6791,2001,Movie,USA
6792,2004,Movie,USA
6793,1995,Movie,IND
6794,2013,TV Show,IND
6795,2017,Movie,DNK
6796,2009,Movie,IND
6797,2013,TV Show,USA
6798,1993,Movie,USA
6799,1989,Movie,USA
6800,2015,Movie,USA
6801,2015,Movie,IND
6802,2015,Movie,IRL
6803,2002,Movie,IND
6804,2018,Movie,IND
6805,2017,TV Show,SWE
6806,2017,Movie,USA
6807,2016,Movie,USA
6808,1995,Movie,USA
6809,2016,Movie,GBR
6810,2012,Movie,USA
6811,2000,Movie,IND
6812,2015,TV Show,COL
6813,2017,TV Show,GBR
6814,2017,Movie,USA
6815,2004,Movie,IND
6816,2017,Movie,IND
6817,2016,Movie,IND
6818,2007,Movie,IND
6819,2005,Movie,IND
6820,2000,Movie,IND
6821,2010,Movie,IND
6822,2012,TV Show,IND
6823,2017,Movie,IND
6824,2016,Movie,IND
6825,1993,Movie,USA
6826,2015,Movie,USA
6827,2015,Movie,GBR
6828,2015,Movie,ESP
6829,2015,Movie,PRK
6830,2007,Movie,ARG
6831,2008,Movie,GBR
6832,2008,Movie,ITA
6833,2008,Movie,FRA
6834,2008,Movie,USA
6835,2016,Movie,USA
6836,2016,Movie,GBR
6837,2016,Movie,CAN
6838,2016,Movie,USA
6839,2013,TV Show,IND
6840,2016,TV Show,CHL
6841,2013,Movie,USA
6842,2013,Movie,IND
6843,2016,Movie,GBR
6844,2016,Movie,RUS
6845,2005,TV Show,TUR
6846,2012,Movie,IND
6847,2016,Movie,BRA
6848,2016,Movie,DEU
6849,2016,Movie,USA
6850,2016,Movie,GBR
6851,1971,Movie,IND
6852,2010,TV Show,JPN
6853,2015,Movie,USA
6854,2017,Movie,GBR
6855,2013,TV Show,IND
6856,2014,Movie,IND
6857,2016,Movie,CAN
6858,2016,Movie,USA
6859,2010,Movie,USA
6860,2014,TV Show,IND
6861,2006,TV Show,JPN
6862,2015,TV Show,IND
6863,1975,Movie,IND
6864,2014,TV Show,USA
6865,2016,Movie,USA
6866,2017,Movie,ESP
6867,2016,Movie,USA
6868,2013,Movie,IND
6869,2016,Movie,ARG
6870,2016,Movie,ESP
6871,2015,TV Show,JPN
6872,2007,Movie,USA
6873,2015,Movie,USA
6874,2014,Movie,USA
6875,2015,Movie,USA
6876,2015,TV Show,USA
6877,2005,TV Show,USA
6878,2004,TV Show,USA
6879,2017,TV Show,GBR
6880,2017,TV Show,IRL
6881,2015,TV Show,CAN
6882,2015,TV Show,USA
6883,2018,TV Show,USA
6884,2018,TV Show,USA
6885,2016,TV Show,USA
6886,2019,TV Show,ESP
6887,2019,TV Show,GBR
6888,2018,TV Show,USA
6889,2017,TV Show,USA
6890,2017,TV Show,USA
6891,2019,TV Show,USA
6892,2017,TV Show,USA
6893,2018,TV Show,CAN
6894,2018,TV Show,PRK
6895,2018,TV Show,USA
6896,2019,TV Show,ARG
6897,2019,TV Show,USA
6898,2018,TV Show,NOR
6899,2017,TV Show,USA
6900,2017,TV Show,JPN
6901,2019,TV Show,USA
6902,2019,TV Show,AUS
6903,2019,TV Show,ESP
6904,2018,TV Show,USA
6905,2017,TV Show,CAN
6906,2018,TV Show,USA
6907,2018,TV Show,TUR
6908,2016,TV Show,USA
6909,2016,TV Show,USA
6910,2019,TV Show,USA
6911,2019,TV Show,USA
6912,2018,TV Show,USA
6913,2019,TV Show,USA
6914,2016,TV Show,CAN
6915,2010,TV Show,USA
6916,2016,TV Show,IRL
6917,2016,TV Show,GBR
6918,2016,TV Show,USA
6919,2014,TV Show,FRA
6920,2015,TV Show,RUS
6921,2017,TV Show,USA
6922,2018,TV Show,USA
6923,2018,TV Show,MEX
6924,2019,TV Show,USA
6925,2019,TV Show,USA
6926,2019,TV Show,USA
6927,2016,TV Show,USA
6928,2016,TV Show,FRA
6929,2016,TV Show,PRK
6930,2016,TV Show,IDN
6931,2017,TV Show,AUS
6932,2018,TV Show,CAN
6933,2018,TV Show,USA
6934,2014,TV Show,JPN
6935,2019,TV Show,USA
6936,2018,TV Show,USA
6937,2008,TV Show,JPN
6938,2015,TV Show,GBR
6939,2019,TV Show,USA
6940,2018,TV Show,USA
6941,2017,TV Show,USA
6942,2017,TV Show,COL
6943,2017,TV Show,MEX
6944,2015,TV Show,PRK
6945,2015,TV Show,GBR
6946,2011,TV Show,USA
6947,2007,TV Show,USA
6948,2007,TV Show,GBR
6949,2017,TV Show,USA
6950,2012,TV Show,USA
6951,2017,TV Show,CHN
6952,2017,TV Show,USA
6953,2017,TV Show,USA
6954,2019,TV Show,GBR
6955,2019,TV Show,CAN
6956,2019,TV Show,GBR
6957,2019,TV Show,USA
6958,2019,TV Show,USA
6959,2019,TV Show,USA
6960,2019,TV Show,JPN
6961,2019,TV Show,JPN
6962,2017,TV Show,USA
6963,2019,TV Show,CHN
6964,2018,TV Show,JPN
6965,2017,TV Show,USA
6966,2019,TV Show,USA
6967,2018,TV Show,USA
6968,2019,TV Show,USA
6969,2019,TV Show,USA
6970,2019,TV Show,USA
6971,2019,TV Show,USA
6972,2018,TV Show,USA
6973,2017,TV Show,GBR
6974,2017,TV Show,USA
6975,2015,TV Show,USA
6976,2018,TV Show,USA
6977,2017,TV Show,USA
6978,1974,TV Show,GBR
6979,2018,TV Show,USA
6980,2018,TV Show,USA
6981,2017,TV Show,THA
6982,2019,TV Show,ITA
6983,2019,TV Show,USA
6984,2019,TV Show,USA
6985,2019,TV Show,USA
6986,2019,TV Show,MEX
6987,2017,TV Show,NLD
6988,2019,TV Show,CHN
6989,2012,TV Show,CAN
6990,2018,TV Show,AUS
6991,2015,TV Show,CAN
6992,2015,TV Show,USA
6993,2015,TV Show,IRL
6994,2015,TV Show,GBR
6995,2018,TV Show,USA
6996,2018,TV Show,JPN
6997,2015,TV Show,USA
6998,2008,TV Show,JPN
6999,2018,TV Show,USA
7000,2018,TV Show,USA
7001,2019,TV Show,USA
7002,2019,TV Show,CZE
7003,2019,TV Show,USA
7004,2019,TV Show,FRA
7005,2019,TV Show,PRK
7006,2019,TV Show,CAN
7007,2019,TV Show,USA
7008,2012,TV Show,GBR
7009,2019,TV Show,USA
7010,2012,TV Show,GBR
7011,2017,TV Show,GBR
7012,2016,TV Show,GBR
7013,2005,TV Show,USA
7014,2017,TV Show,AUS
7015,2017,TV Show,NZL
7016,2017,TV Show,USA
7017,2006,TV Show,USA
7018,2016,TV Show,FRA
7019,2016,TV Show,GBR
7020,2016,TV Show,USA
7021,1968,TV Show,USA
7022,2004,TV Show,USA
7023,2000,TV Show,USA
7024,2016,TV Show,USA
7025,2019,TV Show,IND
7026,2018,TV Show,PRK
7027,2018,TV Show,USA
7028,2016,TV Show,GBR
7029,2019,TV Show,PRK
7030,2019,TV Show,USA
7031,2019,TV Show,COL
7032,2017,TV Show,JPN
7033,2017,TV Show,USA
7034,2019,TV Show,ARG
7035,2014,TV Show,USA
7036,2019,TV Show,USA
7037,2019,TV Show,GBR
7038,2016,TV Show,GBR
7039,2018,TV Show,USA
7040,2018,TV Show,FRA
7041,2018,TV Show,CAN
7042,2018,TV Show,USA
7043,2018,TV Show,CAN
7044,2017,TV Show,GBR
7045,2006,TV Show,JPN
7046,2003,TV Show,MYS
7047,2014,TV Show,USA
7048,2019,TV Show,CAN
7049,2019,TV Show,GBR
7050,2019,TV Show,USA
7051,2019,TV Show,ESP
7052,2019,TV Show,COL
7053,2019,TV Show,MEX
7054,2017,TV Show,JPN
7055,2017,TV Show,GBR
7056,2015,TV Show,POL
7057,2018,TV Show,CAN
7058,2018,TV Show,GBR
7059,2019,TV Show,ESP
7060,2019,TV Show,USA
7061,2019,TV Show,USA
7062,2019,TV Show,CAN
7063,2019,TV Show,USA
7064,2018,TV Show,USA
7065,2014,TV Show,NOR
7066,2014,TV Show,USA
7067,2013,TV Show,USA
7068,2018,TV Show,USA
7069,2018,TV Show,GBR
7070,1998,TV Show,CAN
7071,1997,TV Show,CAN
7072,1997,TV Show,USA
7073,2019,TV Show,GBR
7074,2019,TV Show,USA
7075,2017,TV Show,USA
7076,2017,TV Show,USA
7077,2018,TV Show,CAN
7078,2010,TV Show,JPN
7079,2019,TV Show,USA
7080,2019,TV Show,USA
7081,2019,TV Show,TUR
7082,2019,TV Show,PRK
7083,2018,TV Show,USA
7084,2018,TV Show,CAN
7085,2019,TV Show,USA
7086,2017,TV Show,JPN
7087,2017,TV Show,USA
7088,2019,TV Show,USA
7089,2016,TV Show,USA
7090,2016,TV Show,AUS
7091,2008,TV Show,JPN
7092,2015,TV Show,JPN
7093,2014,TV Show,JPN
7094,2018,TV Show,USA
7095,2016,TV Show,USA
7096,2019,TV Show,USA
7097,2019,TV Show,CAN
7098,2019,TV Show,AUS
7099,2015,TV Show,ARG
7100,2018,TV Show,USA
7101,2013,TV Show,ESP
7102,2005,TV Show,USA
7103,2016,TV Show,USA
7104,2011,TV Show,GBR
7105,1988,TV Show,USA
7106,2010,TV Show,USA
7107,2019,TV Show,USA
7108,2018,TV Show,USA
7109,2018,TV Show,MEX
7110,2018,TV Show,ESP
7111,2018,TV Show,MLT
7112,2017,TV Show,USA
7113,2017,TV Show,AUS
7114,2018,TV Show,USA
7115,2018,TV Show,JPN
7116,2018,TV Show,CAN
7117,2019,TV Show,CAN
7118,2019,TV Show,USA
7119,2014,TV Show,CAN
7120,2019,TV Show,USA
7121,2017,TV Show,USA
7122,2019,TV Show,CAN
7123,2019,TV Show,BRA
7124,2019,TV Show,USA
7125,2015,TV Show,CAN
7126,2015,TV Show,USA
7127,2015,TV Show,FRA
7128,2019,TV Show,USA
7129,2018,TV Show,USA
7130,2016,TV Show,CAN
7131,2016,TV Show,GBR
7132,2019,TV Show,USA
7133,2016,TV Show,AUS
7134,2017,TV Show,USA
7135,2016,TV Show,CAN
7136,2018,TV Show,USA
7137,2018,TV Show,MEX
7138,2018,TV Show,USA
7139,2018,TV Show,ISR
7140,2019,TV Show,USA
7141,2019,TV Show,USA
7142,2016,TV Show,ESP
7143,2015,TV Show,USA
7144,2019,TV Show,USA
7145,2019,TV Show,USA
7146,2018,TV Show,MEX
7147,2018,TV Show,USA
7148,2018,TV Show,USA
7149,2016,TV Show,USA
7150,2017,TV Show,CAN
7151,2017,TV Show,USA
7152,2016,TV Show,USA
7153,2019,TV Show,USA
7154,2019,TV Show,DNK
7155,2019,TV Show,USA
7156,2019,TV Show,GBR
7157,2018,TV Show,GBR
7158,2017,TV Show,GBR
7159,2017,TV Show,USA
7160,2017,TV Show,USA
7161,2018,TV Show,USA
7162,2016,TV Show,USA
7163,2019,TV Show,USA
7164,2019,TV Show,BRA
7165,2008,TV Show,JPN
7166,2016,TV Show,PRK
7167,2016,TV Show,FRA
7168,2015,TV Show,JPN
7169,2015,TV Show,CAN
7170,2015,TV Show,USA
7171,2018,TV Show,USA
7172,2013,TV Show,JPN
7173,2018,TV Show,USA
7174,2016,TV Show,AUS
7175,2016,TV Show,USA
7176,1977,TV Show,GBR
7177,2017,TV Show,TWN
7178,2017,TV Show,GBR
7179,2017,TV Show,GBR
7180,2013,TV Show,USA
7181,2017,TV Show,USA
7182,2005,TV Show,JPN
7183,2006,TV Show,GBR
7184,2006,TV Show,USA
7185,2016,TV Show,GBR
7186,2015,TV Show,IND
7187,2016,TV Show,GBR
7188,2014,TV Show,CAN
7189,2018,TV Show,USA
7190,2018,TV Show,CAN
7191,2019,TV Show,USA
7192,2019,TV Show,USA
7193,2018,TV Show,FRA
7194,2018,TV Show,CAN
7195,2018,TV Show,USA
7196,2018,TV Show,JPN
7197,2019,TV Show,USA
7198,2017,TV Show,USA
7199,2017,TV Show,USA
7200,2017,TV Show,GBR
7201,2017,TV Show,AUS
7202,2019,TV Show,USA
7203,2014,TV Show,USA
